system,firmware,fpga-version,value,1v0,tableName,SYSTEM_FIRMWARE,method,GET,1,access,GET,user,socketFilter,0,flags,GET,0,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,,,,,,
,,,password,value,password,tableName,SYSTEM_MISC_FTP-AUTH,method,GET,87,POST,88,access,GET,admin,POST,admin,socketFilter,2,flags,GET,2,POST,2,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,
video,input,streams,value,2,tableName,VIDEO_INPUT,method,GET,101,access,GET,user,socketFilter,0,flags,GET,0,filter,dataType,NONE,dataType,INTEGER,,,,,,,,,,,,,,,,,,,,,,
,,resolution,value,1080p,tableName,VIDEO_INPUT,method,GET,102,access,GET,user,socketFilter,0,flags,GET,0,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,,,,,,
,,frame-rate,value,1,tableName,VIDEO_INPUT,method,GET,103,POST,124,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,
,,valid-input,value,1,tableName,VIDEO_INPUT,method,GET,104,access,GET,user,socketFilter,0,flags,GET,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,,,,,,,
,,buffer-type,value,1,tableName,VIDEO_INPUT,method,GET,105,POST,106,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,
,,buffer-delay,value,500,tableName,VIDEO_INPUT,method,GET,107,POST,108,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,200,dataType,INTEGER,,,,,,,,,,
,,es-rtp-mode,value,0,tableName,VIDEO_INPUT,method,GET,120,POST,121,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,
,,enable-es-msg-auth,value,0,tableName,VIDEO_INPUT,method,GET,122,POST,123,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,
,,hqll-mult-ip-addr,value,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,tableName,VIDEO_INPUT,method,GET,109,POST,110,access,GET,user,POST,user,socketFilter,0,flags,GET,3,POST,3,array,ip-addr,port,END,,,,,,,,,,,,,,,,,
,,,ip-addr,value,0.0.0.0,tableName,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,method,GET,109,POST,110,access,GET,user,POST,user,socketFilter,0,flags,GET,1,POST,1,filter,TYPE,dataType,NONE,TYPE,IPAddress,END,dataType,STR,,,,,,,,,,,
,,,port,value,0,tableName,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,method,GET,109,POST,110,access,GET,user,POST,user,socketFilter,0,flags,GET,2,POST,2,filter,dataType,NONE,dataType,INTEGER,,,,,,,,,,,,,,,
,,es-mult-ip-addr,value,VIDEO_INPUT_ES-MULTI-IP-ADDR,tableName,VIDEO_INPUT,method,GET,111,POST,112,access,GET,user,POST,user,socketFilter,0,flags,GET,3,POST,3,array,ip-addr,port,END,,,,,,,,,,,,,,,,,
,,,ip-addr,value,0.0.0.0,tableName,VIDEO_INPUT_ES-MULTI-IP-ADDR,method,GET,111,POST,112,access,GET,user,POST,user,socketFilter,0,flags,GET,1,POST,1,filter,TYPE,dataType,NONE,TYPE,IPAddress,END,dataType,STR,,,,,,,,,,,
,,,port,value,0,tableName,VIDEO_INPUT_ES-MULTI-IP-ADDR,method,GET,111,POST,112,access,GET,user,POST,user,socketFilter,0,flags,GET,2,POST,2,filter,dataType,NONE,dataType,INTEGER,,,,,,,,,,,,,,,
,,mute,value,0,tableName,VIDEO_INPUT,method,GET,113,POST,114,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,
,output,videos,value,1,tableName,VIDEO_OUTPUT,method,GET,115,access,GET,user,socketFilter,0,flags,GET,0,filter,LIST,dataType,NONE,LIST,0,1,END,dataType,INTEGER,,,,,,,,,,,,,,,,,
,,resolution,value,1080p,tableName,VIDEO_OUTPUT,method,GET,116,access,GET,user,socketFilter,0,flags,GET,0,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,,,,,,
,,cable-presence,value,0,tableName,VIDEO_INPUT,method,GET,117,access,GET,user,socketFilter,0,flags,GET,0,filter,LIST,dataType,NONE,LIST,0,1,END,dataType,INTEGER,,,,,,,,,,,,,,,,,
,,frame-rate,value,30,tableName,VIDEO_OUTPUT,method,GET,118,access,GET,user,socketFilter,0,flags,GET,0,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,,,,,,
,,edid,value,77AABBCCDDEEFF,tableName,VIDEO_OUTPUT,method,GET,119,access,GET,user,socketFilter,0,flags,GET,0,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,,,,,,
comp-layout,feature-enable,value,1,tableName,COMP-LAYOUT,method,GET,201,POST,202,access,GET,admin,POST,admin,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,,
,available-layout,value,1,tableName,COMP-LAYOUT,method,GET,203,access,GET,user,socketFilter,0,flags,GET,0,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,2,dataType,INTEGER,,,,,,,,,,,,,,,,,
,enable-pip,value,0,tableName,COMP-LAYOUT,method,GET,204,POST,205,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,,
,pip-loc,value,COMP-LAYOUT_PIP-LOC,tableName,COMP-LAYOUT,method,GET,206,POST,207,access,GET,user,POST,user,socketFilter,0,flags,GET,3,POST,3,array,x-location,y-location,END,,,,,,,,,,,,,,,,,,
,,x-location,value,100,tableName,COMP-LAYOUT_PIP-LOC,method,GET,206,POST,207,access,GET,user,POST,user,socketFilter,0,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1279,dataType,INTEGER,,,,,,,,,,
,,y-location,value,100,tableName,COMP-LAYOUT_PIP-LOC,method,GET,206,POST,207,access,GET,user,POST,user,socketFilter,0,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,719,dataType,INTEGER,,,,,,,,,,
,enable-pap,value,0,tableName,COMP-LAYOUT,method,GET,208,POST,209,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,,
,swap-pap,value,0,tableName,COMP-LAYOUT,method,POST,210,access,POST,user,socketFilter,0,flags,POST,0,filter,LIST,dataType,NONE,LIST,0,1,END,dataType,INTEGER,,,,,,,,,,,,,,,,,,
overlay,feature-enable,value,1,tableName,OVERLAY,method,GET,301,POST,302,access,GET,admin,POST,admin,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,,
,max-images,value,5,tableName,OVERLAY,method,GET,303,POST,304,access,GET,user,POST,admin,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,5,dataType,INTEGER,,,,,,,,,,,
,max-upload-images,value,8,tableName,OVERLAY,method,GET,305,POST,306,access,GET,user,POST,admin,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,8,dataType,INTEGER,,,,,,,,,,,
,enable,value,1,tableName,OVERLAY,method,GET,307,POST,308,access,GET,user,POST,user,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,,,,,
,upload-image,value,OVERLAY_IMAGE,tableName,OVERLAY,method,POST,309,access,POST,user,socketFilter,1,flags,POST,31,array,file-name,location,id,height,width,END,action,OVERLAY_UPLOAD,,,,,,,,,,,,,,,,,,,
,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,POST,309,access,POST,user,socketFilter,1,flags,POST,1,filter,dataType,NONE,dataType,STR,action,OVERLAY_UPLOAD,,,,,,,,,,,,,,,,,,,,
,,location,value,location,tableName,OVERLAY_IMAGE,method,POST,309,access,POST,user,socketFilter,1,flags,POST,2,filter,dataType,NONE,dataType,STR,action,OVERLAY_UPLOAD,,,,,,,,,,,,,,,,,,,,
,,id,value,1,tableName,OVERLAY_IMAGE,method,POST,309,access,POST,user,socketFilter,1,flags,POST,4,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,8,dataType,INTEGER,action,OVERLAY_UPLOAD,,,,,,,,,,,,,,
,,height,value,100,tableName,OVERLAY_IMAGE,method,POST,309,access,POST,user,socketFilter,1,flags,POST,8,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,1079,dataType,INTEGER,action,OVERLAY_UPLOAD,,,,,,,,,,,,,,
,,width,value,100,tableName,OVERLAY_IMAGE,method,POST,309,access,POST,user,socketFilter,1,flags,POST,16,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,1919,dataType,INTEGER,action,OVERLAY_UPLOAD,,,,,,,,,,,,,,
,upload-mute-image,value,OVERLAY_IMAGE,tableName,OVERLAY,method,POST,310,access,POST,user,socketFilter,1,flags,POST,15,array,file-name,location,height,width,END,action,OVERLAY_MUTE_UPLOAD,,,,,,,,,,,,,,,,,,,,
,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,POST,310,access,POST,user,socketFilter,1,flags,POST,1,filter,dataType,NONE,dataType,STR,action,OVERLAY_MUTE_UPLOAD,,,,,,,,,,,,,,,,,,,,
,,location,value,location,tableName,OVERLAY_IMAGE,method,POST,310,access,POST,user,socketFilter,1,flags,POST,2,filter,dataType,NONE,dataType,STR,action,OVERLAY_MUTE_UPLOAD,,,,,,,,,,,,,,,,,,,,
,,height,value,100,tableName,OVERLAY_IMAGE,method,POST,310,access,POST,user,socketFilter,1,flags,POST,4,filter,MIN,MAX,NONE,MIN,1,MAX,1079,dataType,INTEGER,action,OVERLAY_MUTE_UPLOAD,,,,,,,,,,,,,,,
,,width,value,100,tableName,OVERLAY_IMAGE,method,POST,310,access,POST,user,socketFilter,1,flags,POST,8,filter,MIN,MAX,NONE,MIN,1,MAX,1919,dataType,INTEGER,action,OVERLAY_MUTE_UPLOAD,,,,,,,,,,,,,,,
,del-image,value,OVERLAY_DEL-IMAGE,tableName,OVERLAY,method,POST,311,access,POST,user,socketFilter,1,flags,POST,1,array,id,END,action,OVERLAY_DELETE,,,,,,,,,,,,,,,,,,,,,,,
,,id,value,ID001,tableName,OVERLAY_DEL-IMAGE,method,POST,311,access,POST,user,socketFilter,1,flags,POST,1,filter,dataType,NONE,dataType,STR,action,OVERLAY_DELETE,,,,,,,,,,,,,,,,,,,,
,1,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_1,method,GET,312,POST,313,access,GET,user,POST,user,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,,,,,,,,,,,,,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,312,POST,313,access,GET,user,POST,user,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1919,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,312,POST,313,access,GET,user,POST,user,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1079,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,312,POST,313,access,GET,user,POST,user,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,312,access,GET,user,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,312,access,GET,user,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,312,access,GET,user,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,,,,,
,2,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_2,method,GET,314,POST,315,access,GET,user,POST,user,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,,,,,,,,,,,,,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,314,POST,315,access,GET,user,POST,user,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1919,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,314,POST,315,access,GET,user,POST,user,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1079,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,314,POST,315,access,GET,user,POST,user,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,314,access,GET,user,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,314,access,GET,user,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,314,access,GET,user,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,,,,,
,3,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_3,method,GET,316,POST,317,access,GET,user,POST,user,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,,,,,,,,,,,,,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,316,POST,317,access,GET,user,POST,user,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1919,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,316,POST,317,access,GET,user,POST,user,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1079,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,316,POST,317,access,GET,user,POST,user,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,316,access,GET,user,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,316,access,GET,user,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,316,access,GET,user,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,,,,,
,4,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_4,method,GET,318,POST,319,access,GET,user,POST,user,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,,,,,,,,,,,,,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,318,POST,319,access,GET,user,POST,user,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1919,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,318,POST,319,access,GET,user,POST,user,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1079,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,318,POST,319,access,GET,user,POST,user,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,318,access,GET,user,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,318,access,GET,user,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,318,access,GET,user,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,,,,,
,5,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_5,method,GET,320,POST,321,access,GET,user,POST,user,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,,,,,,,,,,,,,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,320,POST,321,access,GET,user,POST,user,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,TYPE,dataType,NONE,MIN,0,MAX,1919,TYPE,MULTIPLE2,END,dataType,INTEGER,action,OVERLAY_EDIT,,,
