system,firmware,fpga-version,value,1v0,tableName,SYSTEM_FIRMWARE,method,GET,1,access,GET,user,startup,0,socketFilter,0,flags,GET,0,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,314,POST,315,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,314,POST,315,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,314,access,GET,user,startup,0,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,314,access,GET,user,startup,0,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,314,access,GET,user,startup,0,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,
,3,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_3,method,GET,316,POST,317,access,GET,user,POST,user,startup,2,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,dbTask,OVERLAY_EDIT,dataTypeArray,INTEGER,INTEGER,INTEGER,INTEGER,END,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,316,POST,317,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,316,POST,317,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,316,POST,317,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,316,access,GET,user,startup,0,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,316,access,GET,user,startup,0,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,316,access,GET,user,startup,0,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,
,4,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_4,method,GET,318,POST,319,access,GET,user,POST,user,startup,2,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,dbTask,OVERLAY_EDIT,dataTypeArray,INTEGER,INTEGER,INTEGER,INTEGER,END,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,318,POST,319,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,318,POST,319,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,318,POST,319,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,318,access,GET,user,startup,0,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,318,access,GET,user,startup,0,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,318,access,GET,user,startup,0,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,
,5,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_5,method,GET,320,POST,321,access,GET,user,POST,user,startup,2,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,dbTask,OVERLAY_EDIT,dataTypeArray,INTEGER,INTEGER,INTEGER,INTEGER,END,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,320,POST,321,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,320,POST,321,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,320,POST,321,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,320,access,GET,user,startup,0,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,320,access,GET,user,startup,0,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,320,access,GET,user,startup,0,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,
,6,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_6,method,GET,322,POST,323,access,GET,user,POST,user,startup,2,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,dbTask,OVERLAY_EDIT,dataTypeArray,INTEGER,INTEGER,INTEGER,INTEGER,END,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,322,POST,323,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,322,POST,323,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,322,POST,323,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,322,access,GET,user,startup,0,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,322,access,GET,user,startup,0,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,322,access,GET,user,startup,0,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,
,7,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_7,method,GET,324,POST,325,access,GET,user,POST,user,startup,2,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,dbTask,OVERLAY_EDIT,dataTypeArray,INTEGER,INTEGER,INTEGER,INTEGER,END,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,324,POST,325,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,324,POST,325,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,324,POST,325,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,324,access,GET,user,startup,0,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,324,access,GET,user,startup,0,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,324,access,GET,user,startup,0,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,
,8,image-params,value,OVERLAY_IMAGE,tableName,OVERLAY_8,method,GET,326,POST,327,access,GET,user,POST,user,startup,2,socketFilter,1,flags,GET,63,POST,7,array,x-location,y-location,enable,END,action,OVERLAY_EDIT,dbTask,OVERLAY_EDIT,dataTypeArray,INTEGER,INTEGER,INTEGER,INTEGER,END,,
,,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,326,POST,327,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,326,POST,327,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,enable,value,0,tableName,OVERLAY_IMAGE,method,GET,326,POST,327,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,4,POST,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,action,OVERLAY_EDIT,,,
,,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,326,access,GET,user,startup,0,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,326,access,GET,user,startup,0,socketFilter,1,flags,GET,16,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_EDIT,,,,,,,,,
,,,file-name,value,filename,tableName,OVERLAY_IMAGE,method,GET,326,access,GET,user,startup,0,socketFilter,1,flags,GET,32,filter,dataType,NONE,dataType,STR,action,OVERLAY_EDIT,,,,,,,,,,,,,,,
,video-mute-image-params,value,OVERLAY_IMAGE,tableName,OVERLAY,method,GET,328,POST,329,access,GET,user,POST,user,startup,2,socketFilter,1,flags,GET,15,POST,3,array,x-location,y-location,END,action,OVERLAY_MUTE_EDIT,dbTask,OVERLAY_MUTE_EDIT,dataTypeArray,INTEGER,INTEGER,END,,,,,,
,,x-location,value,100,tableName,OVERLAY_IMAGE,method,GET,328,POST,329,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,action,OVERLAY_MUTE_EDIT,,,,
,,y-location,value,100,tableName,OVERLAY_IMAGE,method,GET,328,POST,329,access,GET,user,POST,user,startup,0,socketFilter,1,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_MUTE_EDIT,,,,
,,height,value,100,tableName,OVERLAY_IMAGE,method,GET,328,access,GET,user,startup,0,socketFilter,1,flags,GET,4,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,action,OVERLAY_MUTE_EDIT,,,,,,,,,,
,,width,value,100,tableName,OVERLAY_IMAGE,method,GET,328,access,GET,user,startup,0,socketFilter,1,flags,GET,8,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,1919,dataType,INTEGER,action,OVERLAY_MUTE_EDIT,,,,,,,,,,
,feature-enable,value,1,tableName,OVERLAY,method,GET,301,POST,302,access,GET,admin,POST,admin,startup,1,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,
video,input,mute,value,0,tableName,VIDEO_INPUT,method,GET,113,POST,114,access,GET,user,POST,user,startup,1,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,
comp-layout,available-layout,value,1,tableName,COMP-LAYOUT,method,GET,203,access,GET,user,startup,0,socketFilter,0,flags,GET,0,filter,MIN,MAX,dataType,NONE,MIN,1,MAX,2,dataType,INTEGER,,,,,,,,,,,,,
,enable-pip,value,0,tableName,COMP-LAYOUT,method,GET,204,POST,205,access,GET,user,POST,user,startup,1,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,
,pip-loc,value,COMP-LAYOUT_PIP-LOC,tableName,COMP-LAYOUT,method,GET,206,POST,207,access,GET,user,POST,user,startup,1,socketFilter,0,flags,GET,3,POST,3,array,x-location,y-location,END,dataTypeArray,INTEGER,INTEGER,END,,,,,,,,,,
,,x-location,value,100,tableName,COMP-LAYOUT_PIP-LOC,method,GET,206,POST,207,access,GET,user,POST,user,startup,0,socketFilter,0,flags,GET,1,POST,1,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1919,dataType,INTEGER,,,,,,
,,y-location,value,100,tableName,COMP-LAYOUT_PIP-LOC,method,GET,206,POST,207,access,GET,user,POST,user,startup,0,socketFilter,0,flags,GET,2,POST,2,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1079,dataType,INTEGER,,,,,,
,enable-pap,value,0,tableName,COMP-LAYOUT,method,GET,208,POST,209,access,GET,user,POST,user,startup,1,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,
,swap-pap,value,0,tableName,COMP-LAYOUT,method,POST,210,access,POST,user,startup,0,socketFilter,0,flags,POST,0,filter,LIST,dataType,NONE,LIST,0,1,END,dataType,INTEGER,,,,,,,,,,,,,,
,feature-enable,value,1,tableName,COMP-LAYOUT,method,GET,201,POST,202,access,GET,admin,POST,admin,startup,1,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,,
system,splash-scrn,enable,value,0,tableName,SYSTEM_SPLASH-SCRN,method,GET,36,POST,37,access,GET,user,POST,user,startup,1,socketFilter,0,flags,GET,0,POST,0,filter,MIN,MAX,dataType,NONE,MIN,0,MAX,1,dataType,INTEGER,,,,,,
,,upload,value,SYSTEM_SPLASH-SCRN_UPLOAD,tableName,SYSTEM_SPLASH-SCRN,method,POST,38,access,POST,user,startup,1,socketFilter,0,flags,POST,3,array,file_name,location,END,dataTypeArray,STR,STR,END,,,,,,,,,,,,,,,
,,,file_name,value,splash-screen-image-name,tableName,SYSTEM_SPLASH-SCRN_UPLOAD,method,POST,38,access,POST,user,startup,0,socketFilter,0,flags,POST,1,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,
,,,location,value,Splash-screen-image-location,tableName,SYSTEM_SPLASH-SCRN_UPLOAD,method,POST,38,access,POST,user,startup,0,socketFilter,0,flags,POST,2,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,
,,get-name,value,image.jpg,tableName,SYSTEM_SPLASH-SCRN,method,GET,39,access,GET,user,startup,0,socketFilter,0,flags,GET,0,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,,
video,input,hqll-mult-ip-addr,value,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,tableName,VIDEO_INPUT,method,GET,109,POST,110,access,GET,user,POST,user,startup,1,socketFilter,0,flags,GET,3,POST,3,array,ip-addr,port,END,dataTypeArray,STR,INTEGER,END,,,,,,,,,
,,,ip-addr,value,232.0.5.1,tableName,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,method,GET,109,POST,110,access,GET,user,POST,user,startup,0,socketFilter,0,flags,GET,1,POST,1,filter,TYPE,dataType,NONE,TYPE,IPAddress,END,dataType,STR,,,,,,,
,,,port,value,12100,tableName,VIDEO_INPUT_HQLL-MULTI-IP-ADDR,method,GET,109,POST,110,access,GET,user,POST,user,startup,0,socketFilter,0,flags,GET,2,POST,2,filter,dataType,NONE,dataType,INTEGER,,,,,,,,,,,
,,es-mult-ip-addr,value,VIDEO_INPUT_ES-MULTI-IP-ADDR,tableName,VIDEO_INPUT,method,GET,111,POST,112,access,GET,user,POST,user,startup,1,socketFilter,0,flags,GET,3,POST,3,array,ip-addr,port,END,dataTypeArray,STR,INTEGER,END,,,,,,,,,
,,,ip-addr,value,232.0.5.1,tableName,VIDEO_INPUT_ES-MULTI-IP-ADDR,method,GET,111,POST,112,access,GET,user,POST,user,startup,0,socketFilter,0,flags,GET,1,POST,1,filter,TYPE,dataType,NONE,TYPE,IPAddress,END,dataType,STR,,,,,,,
,,,port,value,12200,tableName,VIDEO_INPUT_ES-MULTI-IP-ADDR,method,GET,111,POST,112,access,GET,user,POST,user,startup,0,socketFilter,0,flags,GET,2,POST,2,filter,dataType,NONE,dataType,INTEGER,,,,,,,,,,,
system,config-file,update,value,1,tableName,SYSTEM_CONFIG-FILE,method,POST,56,access,POST,admin,startup,2,socketFilter,0,flags,POST,0,filter,dataType,NONE,dataType,STR,,,,,,,,,,,,,,,,,,
